#0.0,2.032,2.272,2.531,2.816,3.126,3.461,3.825,4.22,4.65,5.119,5.629,6.178,6.773,7.417,8.112,8.861,9.671,10.54,11.49,12.49,13.54,14.69,15.94,17.29,18.73,20.28
1311177600.0,10.42,9.573,8.616,7.616,6.633,5.712,4.866,4.111,3.445,2.863,2.366,1.946,1.594,1.299,1.055,0.8544,0.6903,0.5573,0.4483,0.3621,0.2941,0.238,0.1922,0.1553,0.1256,0.1019
1311264000.0,10.63,9.724,8.725,7.693,6.688,5.751,4.894,4.131,3.459,2.874,2.374,1.952,1.598,1.302,1.057,0.8562,0.6916,0.5583,0.4491,0.3627,0.2945,0.2383,0.1925,0.1555,0.1257,0.102
1311350400.0,10.79,9.847,8.819,7.764,6.741,5.79,4.923,4.153,3.476,2.886,2.383,1.959,1.603,1.306,1.06,0.8584,0.6932,0.5595,0.4499,0.3634,0.295,0.2386,0.1927,0.1557,0.1259,0.1021
1311436800.0,11.04,10.08,9.021,7.938,6.885,5.908,5.017,4.227,3.533,2.93,2.417,1.984,1.623,1.32,1.071,0.8665,0.6992,0.5639,0.4533,0.3658,0.2969,0.24,0.1938,0.1564,0.1265,0.1025
1311523200.0,11.12,10.11,9.031,7.931,6.871,5.891,5.001,4.212,3.521,2.921,2.409,1.979,1.618,1.317,1.069,0.8645,0.6978,0.5629,0.4525,0.3652,0.2964,0.2397,0.1935,0.1562,0.1263,0.1024
1311609600.0,11.33,10.32,9.214,8.09,7.004,6.0,5.088,4.281,3.574,2.962,2.44,2.002,1.636,1.33,1.079,0.872,0.7034,0.567,0.4555,0.3675,0.2981,0.241,0.1945,0.1569,0.1269,0.1028
1311696000.0,11.45,10.41,9.293,8.152,7.052,6.037,5.116,4.303,3.591,2.974,2.449,2.009,1.641,1.334,1.082,0.8742,0.705,0.5682,0.4564,0.3682,0.2986,0.2414,0.1947,0.1572,0.127,0.1029
1311782400.0,11.52,10.47,9.338,8.187,7.08,6.059,5.133,4.315,3.6,2.981,2.455,2.013,1.644,1.337,1.083,0.8755,0.706,0.5689,0.4569,0.3686,0.2989,0.2416,0.1949,0.1573,0.1271,0.103
1311868800.0,11.49,10.42,9.276,8.123,7.019,6.005,5.087,4.277,3.57,2.958,2.437,1.999,1.634,1.329,1.077,0.8711,0.7027,0.5665,0.4551,0.3672,0.2979,0.2408,0.1943,0.1569,0.1268,0.1027
1311955200.0,11.4,10.35,9.216,8.076,6.982,5.976,5.065,4.261,3.558,2.948,2.43,1.994,1.63,1.326,1.075,0.8694,0.7014,0.5656,0.4545,0.3667,0.2975,0.2405,0.1941,0.1567,0.1267,0.1027
1312041600.0,10.93,9.951,8.897,7.821,6.783,5.821,4.946,4.169,3.488,2.896,2.39,1.964,1.607,1.309,1.062,0.86,0.6944,0.5603,0.4506,0.3638,0.2954,0.2389,0.1929,0.1558,0.126,0.1022
1312128000.0,10.94,9.96,8.902,7.824,6.784,5.821,4.945,4.168,3.487,2.895,2.389,1.964,1.607,1.308,1.062,0.8598,0.6943,0.5602,0.4505,0.3638,0.2953,0.2389,0.1929,0.1558,0.126,0.1022
1312214400.0,11.08,10.08,9.006,7.911,6.855,5.879,4.991,4.205,3.515,2.916,2.406,1.976,1.616,1.316,1.068,0.8638,0.6972,0.5624,0.4521,0.365,0.2963,0.2396,0.1934,0.1562,0.1263,0.1024
1312300800.0,11.16,10.17,9.1,7.999,6.934,5.945,5.046,4.249,3.55,2.943,2.426,1.992,1.628,1.324,1.074,0.8687,0.7009,0.5652,0.4542,0.3665,0.2974,0.2404,0.1941,0.1566,0.1266,0.1026
1312387200.0,11.01,10.05,9.003,7.923,6.874,5.899,5.01,4.221,3.529,2.927,2.414,1.983,1.621,1.319,1.07,0.8659,0.6988,0.5636,0.4531,0.3657,0.2969,0.2402,0.1943,0.1578,0.1291,0.1056
1312473600.0,10.8,9.883,8.867,7.815,6.789,5.834,4.96,4.183,3.5,2.905,2.397,1.97,1.612,1.312,1.065,0.8619,0.6959,0.5614,0.4514,0.3644,0.2958,0.2393,0.1932,0.156,0.1261,0.1023
1312560000.0,9.168,8.482,7.692,6.852,6.013,5.216,4.474,3.805,3.208,2.682,2.228,1.841,1.514,1.239,1.01,0.8208,0.6652,0.5386,0.4344,0.3518,0.2863,0.2321,0.1879,0.152,0.1232,0.1
1312646400.0,9.401,8.723,7.924,7.062,6.196,5.37,4.6,3.906,3.288,2.744,2.275,1.878,1.542,1.26,1.026,0.8326,0.674,0.5452,0.4394,0.3555,0.2892,0.2344,0.1899,0.1544,0.127,0.1052
1312732800.0,10.35,9.512,8.566,7.576,6.602,5.688,4.847,4.096,3.434,2.855,2.36,1.942,1.59,1.296,1.053,0.8529,0.6892,0.5565,0.4477,0.3617,0.2939,0.2379,0.1926,0.1564,0.1282,0.1052
1312819200.0,10.69,9.795,8.796,7.759,6.745,5.799,4.933,4.162,3.484,2.893,2.389,1.963,1.607,1.309,1.062,0.8598,0.6943,0.5603,0.4506,0.3638,0.2954,0.2391,0.1934,0.157,0.1285,0.1057
1312905600.0,10.77,9.859,8.847,7.8,6.777,5.824,4.952,4.177,3.495,2.902,2.395,1.968,1.61,1.311,1.064,0.8614,0.6954,0.5611,0.4512,0.3643,0.2958,0.2393,0.1934,0.1568,0.1279,0.1049
1312992000.0,11.01,10.05,9.001,7.922,6.873,5.898,5.009,4.221,3.529,2.927,2.414,1.983,1.621,1.319,1.07,0.8659,0.6988,0.5636,0.453,0.3657,0.2968,0.24,0.1939,0.1569,0.1278,0.1047
1313078400.0,10.9,9.94,8.896,7.827,6.791,5.83,4.954,4.177,3.494,2.901,2.394,1.967,1.609,1.311,1.064,0.861,0.6951,0.5609,0.451,0.3641,0.2956,0.2391,0.1931,0.1559,0.1261,0.1022
1313164800.0,10.91,9.969,8.936,7.87,6.832,5.867,4.985,4.202,3.515,2.916,2.406,1.976,1.617,1.316,1.068,0.8639,0.6974,0.5625,0.4522,0.3651,0.2963,0.2396,0.1934,0.1562,0.1263,0.1024
1313251200.0,10.97,10.0,8.949,7.87,6.826,5.859,4.977,4.194,3.508,2.911,2.402,1.973,1.614,1.314,1.066,0.8628,0.6965,0.5619,0.4518,0.3647,0.296,0.2394,0.1933,0.1561,0.1262,0.1023
1313337600.0,11.06,10.1,9.038,7.951,6.895,5.916,5.023,4.231,3.537,2.933,2.419,1.986,1.624,1.321,1.072,0.8669,0.6996,0.5642,0.4535,0.366,0.297,0.2401,0.1938,0.1565,0.1265,0.1025
1313424000.0,10.82,9.863,8.825,7.765,6.739,5.787,4.92,4.15,3.473,2.884,2.381,1.958,1.602,1.305,1.06,0.8579,0.6929,0.5592,0.4498,0.3632,0.2949,0.2386,0.1927,0.1556,0.1259,0.1021
1313510400.0,10.81,9.864,8.83,7.772,6.746,5.794,4.925,4.154,3.477,2.887,2.383,1.959,1.604,1.306,1.06,0.8585,0.6933,0.5595,0.45,0.3634,0.295,0.2387,0.1927,0.1557,0.1259,0.1021
1313596800.0,10.92,9.981,8.945,7.877,6.838,5.872,4.989,4.205,3.517,2.918,2.407,1.977,1.617,1.316,1.068,0.8642,0.6976,0.5627,0.4523,0.3651,0.2964,0.2397,0.1935,0.1562,0.1263,0.1024
1313683200.0,11.08,10.11,9.052,7.961,6.904,5.922,5.028,4.235,3.54,2.935,2.42,1.987,1.625,1.322,1.072,0.8673,0.6999,0.5644,0.4536,0.3661,0.2971,0.2402,0.1939,0.1565,0.1265,0.1026
1313769600.0,11.36,10.34,9.231,8.103,7.014,6.008,5.094,4.285,3.578,2.964,2.442,2.004,1.637,1.331,1.079,0.8725,0.7037,0.5673,0.4557,0.3677,0.2983,0.2412,0.1949,0.158,0.1291,0.106
1313856000.0,11.66,10.58,9.427,8.258,7.135,6.101,5.165,4.34,3.619,2.996,2.466,2.021,1.65,1.341,1.087,0.878,0.7078,0.5703,0.458,0.3694,0.2996,0.2421,0.1956,0.1584,0.129,0.1054
1313942400.0,11.54,10.47,9.32,8.163,7.055,6.035,5.112,4.298,3.587,2.971,2.447,2.007,1.639,1.333,1.081,0.8735,0.7044,0.5678,0.4561,0.368,0.2985,0.2412,0.1947,0.1571,0.127,0.1029
